text	label
in terms of making scrambled eggs, what ingredients do i need	ingredients_list
what all is in gumbo	ingredients_list
tell me what ingredients i need for carne asada	ingredients_list
what goes in broccoli cheddar soup	ingredients_list
what ingredients are necessary for a steak	ingredients_list
what ingredients do i need to make potato skins	ingredients_list
show me the ingredients that i need for ceviche	ingredients_list
what ingredients do i need to bake a cake	ingredients_list
estimated time to airport from current location, la	distance
how long to get to the airport in la	distance
how early should i leave to the airport in la	distance
does it take a long time to get to the airport in la	distance
is the ride short to the airport in la	distance
how long's it take to get to the panera downtown	distance
how long will it take to drive to the kroger in westwood	distance
how long will it take to walk to the safeway in the strip mall	distance
how long will it take me to get to the mcdonald's in the city	distance
how long will it take me to drive to the park in west county	distance
how long does it take to get to spago's in los angeles	distance
it takes how long to get to the beach in santa barbara	distance
how long does it take to get to universal studios in los angeles	distance
how long does it take to get to disneyland in anaheim	distance
it takes how long to get to mcdonald's in pomona	distance
if i take the bus, how long will it take to get to dubrovnik	distance
how much time will riding the bus to downtown take	distance
what's my eta on the bus ride to church	distance
how long will it take the bus to get to stop 23	distance
how long before i get to dallas , in time, not miles	distance
what is the distance to austin city limits from my hotel , the holiday inn at austin	distance
how far is the airport in dallas from my current location	distance
how far am i from the beach right now	distance
tell the miles it will take to get to las vegas from san diego	distance
give me the time left before i get to the hotel	distance
tell me how far i am from home in time and miles	distance
how miles does it take to get to red lobster from my current location	distance
how many miles until i get to the beach	distance
how far is the grand canyon from my current location in phoenix, az	distance
how many hours will it take to get to my destination	distance
how long will it take me to drive to my destination	distance
how many miles will it take to get to my destination	distance
where is the closest gas station	distance
what's the estimated time to get to ppg paints arena in pittsburgh via bus	distance
how long would it take to get to times square by bus	distance
how long would a bus to the empire state building take	distance
how long can i expect a bus ride to the liberty bell to take	distance
if i'm trying to get to heinz field, how long would it take by bus	distance
please let me know how long it'll be until i reach the sky harbor airport	distance
i want to know how long it is from here to the sky harbor airport	distance
will it be long to get to the sky harbor airport	distance
how long does it take to get to the sky harbor airport	distance
how long does it take until i reach the sky harbor airport	distance
approximately how long does it take to get to the resort in miami	distance
about how much time will it take to get to the laundry in this area	distance
approximately how much time will it take to get to tod's in minutes	distance
how long does it take to get to the park in detroit	distance
how long does it take to get to the airport in dallas	distance
how long does it take to get to outback in atlanta	distance
how long does it take to get to applebees in new york	distance
how long does it take to get to the mall in las vegas	distance
so to go to brooklyn, it would take me how long again	distance
if i take this bus, how long until i get to brooklyn	distance
from here, i take this bus to go to brooklyn and how long is the commute	distance
does it take 5 hrs to get to brooklyn by bus	distance
usually, how long does is the commute to brooklyn by bus	distance
what's the eta for grandma's house	distance
what is the average time to get to walmart in mays landing	distance
how long does it take to get to applebees in nj	distance
how long until i reach my destination	distance
i need a time update on the applebees trip	distance
i want to know the time to get to td bank in toms river	distance
what time will we arrive at the bank	distance
how fast can i get to target in trenton	distance
how long is the ride to phoenix	distance
how long will it take to get to outback in phoenix	distance
how long will it take to get to phoenix	distance
how long does it take to get to phoenix by bus	distance
how long does it take to get to dallas by bus	distance
how long will it take me to get to phoenix	distance
how long is it gonna take to get to red robin in avondale	distance
how long does it take to get to red robin on phoenix	distance
how long does it take to get to virginia by bus	distance
what is the time frame to get to phoenix	distance
how long does it take to get to houston by bus	distance
how long will it take me to get to red robin in glendale	distance
what is the length of time it takes to get to phoenix	distance
how long will it take for me to get to red robin in san diego	distance
how long does it take to get to orlando by bus	distance
how long will a bus ride take if i'm going to the capitol building	distance
if i go by bus, how long will it take to get to the airport	distance
how long is a bus ride to the library	distance
what amount of time would it take me to reach the university by bus	distance
how long will it take to reach central park by bus	distance
how much time does it take to get to levi stadium from san jose airport	distance
how long will it take to get to golden gate bridge from pier 39	distance
how long is the drive from sfo to fisherman's wharf	distance
how long will it take to get to long beach terminal from long beach airport	distance
how long will it take to get from galleria mall to state capitol	distance
by bus, how long would it take to get to detroit	distance
utilizing an automobile known as a bus, how long will it take to get to detroit	distance
what is the time that it will take to arrive at detroit	distance
how much time will pass between the start and end of our sojourn by bus to detroit	distance
what amount of time will pass in order for a person at our location to take bus to detroit	distance
how long will it take to reach my doctors office	distance
how long to reach my doctors office	distance
how much time to reach doctors office	distance
time taken to reach doctors office	distance
time taken from home to doctors office	distance
if i leave now, how long will it take me to drive to cape hatteras	distance
i need a bed in brownsburg near walmart from apil 4th until the 5th	book_hotel
i need a room in indianapolis near the track from may 2nd through the 5th	book_hotel
i need lodging in lizton near the ice cream parlor from may 3rd until the 8th	book_hotel
need a place to crash in elizabeth near the refinery from june 4th until the 9th	book_hotel
i need a place to stay in newark near a bodega from may 2nd through the 4th	book_hotel
i want to book a hotel room for 10 people from monday to tuesday in manhattan	book_hotel
is there a room big enough for 10 people from monday to tuesday in manhattan	book_hotel
is it possible to book 10 people from monday to tuesday in manhattan	book_hotel
i would like to reserve a hotel room that accomodates 10 people from monday to tuesday in manhattan	book_hotel
i'm inquiring about the availability of a room that fits 10 people from monday to tuesday in manhattan	book_hotel
book me a hotel in st louis near the arch from march 2nd to 5th	book_hotel
i need a room in london for 2 people from march 1st to 3rd	book_hotel
get me a hotel room for 3 people from march 12th to 14th in chicago	book_hotel
book me a hotel in new york near the empire state building from marc 2nd to 4th	book_hotel
book me a hotel in chicago near the water tower shopping from april 2nd to 4th	book_hotel
get me a hotel room for 4 people from march 1st to 3rd in seattle	book_hotel
in paris, get me a hotel room for 4 people from march 1st to 3rd	book_hotel
can you find me a hotel for 2 people on april 1st to 4th in rome	book_hotel
can you book me a hotel in los angeles near commerce casino from april 1st to the 5th	book_hotel
book me a hotel in seattle near the space needle from march 3rd to 5th	book_hotel
can you book me a room in new york city from april 2 through april 8	book_hotel
are there any openings in new york city from april 2 through april 8	book_hotel
are there any vacancies in new york city from april 2 through april 8	book_hotel
how about any bookings in new york city from april 2 through april 8	book_hotel
is there anything available in new york city from april 2 through april 8	book_hotel
book me a room on november 11 to 15 in cali	book_hotel
create a reservation novemeber 11 to 15 in cali	book_hotel
show me all hotels in evans with good reviews	book_hotel
which hotels in evans have good reviews	book_hotel
get me a room in cali on november 11 to 15	book_hotel
show me a well reviewed hotel in evans	book_hotel
what is the best rated hotel in evans	book_hotel
find me a place to stay in cali november 11 to 15	book_hotel
make a reservation to stay in cali from november 11 to 15	book_hotel
is it possible to have a place booked in salem from the 1st to the 3rd	book_hotel
see if you can get me a room in colorado springs near garden of the gods from march 01 to march 02	book_hotel
i'd like you to book me a room in austin near google's headquarters from january 01, 2020 to february 02, 2020	book_hotel
please book me a room in austin from tomorrow to the 2nd	book_hotel
i want a hotel room for 6 from the 1st through the 3rd in seattle	book_hotel
can you find me a decent hotel in denver	book_hotel
i'd like a placed booked in san diego from may 1st, 2020 to june 2nd, 2020	book_hotel
are there any good hotels in salem	book_hotel
what's a good hotel to stay at in chicago	book_hotel
will you find me a place to stay in casper from march 5th to march 11th	book_hotel
check if there's a hotel room that can receive 10 people in tampa from this friday for a week	book_hotel
can i get a hotel room that can accommodate 50 people in bangor from january 01, 2021 to january 30, 2021	book_hotel
i need a hotel booked in denver near the museum from friday to saturday	book_hotel
i want a hotel booked in salem near the concert hall from the first to the second	book_hotel
i required a hotel room for 20 people from march 8th through march 20th in las vegas	book_hotel
what hotels have decent reviews in bangor	book_hotel
is it possible to have a room booked in omaha near the convention hall for may 01, 2019 to may 05, 2019	book_hotel
i'd like to find a hotel in tampa that people liked enough to leave good reviews about	book_hotel
can you book me a place to stay in denver from wednesday to friday	book_hotel
i need a hotel room that can host 5 people from tomorrow to saturday in denver	book_hotel
please find me a hotel room for 4 people from monday to wednesday in lakewood	book_hotel
i need a hotel room big enough for 4 people from monday to wednesday in lakewood	book_hotel
i need a hotel room for 4 people in lakewood from monday to wednesday	book_hotel
what hotel would you recommend in lakewood for 4 people from monday to wednesday	book_hotel
i will be in lakewood from monday to wednesday and i need a hotel room for 4 people	book_hotel
please help me book a place to stay in pittsburgh from monday to friday	book_hotel
i need a place in pittsburgh to stay from monday to friday, can you help	book_hotel
help me find a hotel in columbus with good reviews	book_hotel
can you find me a hotel in columbus with good reviews	book_hotel
please find a columbus, ohio hotel with good reviews	book_hotel
will you help me book a place to stay from monday to friday in pittsburgh	book_hotel
can you book me a place to stay in pittsburgh from monday to friday	book_hotel
please book me a place in pittsburgh to stay from monday to friday	book_hotel
find a columbus, ohio hotel with good reviews	book_hotel
help me find a hotel in that has good reviews in columbus	book_hotel
do you know of any well reviewed hotels in chicago	book_hotel
help me find a well reviewed hotel in dallas	book_hotel
find me a hotel in kansas city with good reviews	book_hotel
i need to find a nice hotel with solid reviews in seattle	book_hotel
look up hotels with positive reviews in new york city	book_hotel
what hotels are near, ny, ny for the 9th to 11th	book_hotel
please book a hotel in ny, close to brooklyn, on the 25th to 30th	book_hotel
book a hotel in pa, harrisburg for the 10th to 15th	book_hotel
find and book a hotel in md, baltimore starting on the 7th to the 9th	book_hotel
i need to book a hotel in ny, queens arrive on 8th and leave on the 13th	book_hotel
i need a hotel in new orleans with awesome reviews	book_hotel
find a suitable lodging in vancouver on march 16-19	book_hotel
help me find a good reviews hotel in la	book_hotel
i need a hotel in new orleans from may 2 - 5 near the french quarter	book_hotel
find a hotel with great reviews in san francisco	book_hotel
find me a hotel in seattle with great reviews	book_hotel
help me a great hotel in vegas for this weekend	book_hotel
can you find me a place to stay in sacramento near the capitol on july 3-5	book_hotel
find a hotel in san francisco for march 8 & 9	book_hotel
i need a well-rated hotel in vegas	book_hotel
can i book a hotel in new york city near times square from 3/1 until 3/5	book_hotel
book me a hotel room in memphis for 3 people from 3/6 until 3/10	book_hotel
hotel room for 5 in austin for 3/1 until 3/8	book_hotel
i need a hotel in austin near south congress from 3/5 until 3/10	book_hotel
book me a hotel in pittsburgh near grant street for 3/15 through 3/18	book_hotel
march 20th through the 22nd, please book me a hotel room in manhattan big enough for 10 people	book_hotel
i'm going to need a hotel in tampa near ybor city for march 23rd through the 28th	book_hotel
i'm going to need a hotel room for 8 people in tallahassee from 3/10 until 3/12	book_hotel
could you reserve me a hotel room in philadelphia near chinatown from 3/19 through 3/22	book_hotel
in brooklyn, i need a hotel room for 4 from 3/15 until 3/20	book_hotel
book me a hotel with good ratings in nashville	book_hotel
does ireland have any travel alerts i should be aware of	travel_alert
does north korea have any travel alerts i should be aware of	travel_alert
are there any travel alerts for russia	travel_alert
does spain have any travel alerts i should be aware of	travel_alert
are there any travel alerts for north korea	travel_alert
does macedonia have any travel alerts i should be aware of	travel_alert
are there any travel alerts for syria	travel_alert
are there any travel alerts for ukraine	travel_alert
does myanmar have any travel alerts i should be aware of	travel_alert
are there any travel alerts for china	travel_alert
is there a travel alert for russia	travel_alert
is there a travel alert for scotland	travel_alert
does russia have any travel alerts i should be aware of	travel_alert
is it safe to travel to iceland	travel_alert
is it safe to travel to russia	travel_alert
does italy have any travel alerts i should be aware of	travel_alert
does germany have any travel alerts i should be aware of	travel_alert
is there a travel alert for north korea	travel_alert
does china have any travel alerts i should be aware of	travel_alert
is there a travel alert for canada	travel_alert
is it safe to travel to norway	travel_alert
is it safe to travel to bermuda	travel_alert
is it safe to travel to argentina	travel_alert
does finland have any travel alerts i should be aware of	travel_alert
is there a travel alert for spain	travel_alert
have there been any travel alerts issued for france	travel_alert
tell me about any travel alerts issued for germany	travel_alert
are there any travel warnings for london	travel_alert
should i know about any travel alerts before traveling in the usa	travel_alert
are there any new travel warnings for the us	travel_alert
any travel advisories for portugal	travel_alert
can you tell me if germany issued any travel warnings	travel_alert
does france have any current travel alerts	travel_alert
does spain expect any travel alerts	travel_alert
i am going to australia and want to be notified of any travel alerts	travel_alert
i am going to be traveling in turkey, are there any alerts	travel_alert
are there any alerts for traveling in belize	travel_alert
what alerts are listed for traveling to paris	travel_alert
i need to know about travel alerts for mexico	travel_alert
what travel alerts are there in china	travel_alert
are there any alerts for travelling to beirut	travel_alert
argentina travel alert yes or no	travel_alert
does argentina have a travel alert	travel_alert
is there a travel alert in argentina	travel_alert
list of countries with travel alerts	travel_alert
can traveling to nepal be safe (what's safe in x)	travel_alert
will i be safe while traveling to lyon (will you be safe)	travel_alert
how safe is it to travel to mongolia (how safe is mongolia)	travel_alert
is it safe to travel to rio de janeiro (is rio de janeiro safe)	travel_alert
is traveling to dublin safe (will dublin be safe)	travel_alert
is new caledonia safer than other countries	travel_alert
is las vegas a safe place to visit	travel_alert
if i go to baltimore will i be safe	travel_alert
can you give me the travel alerts for jalisco, mexico	travel_alert
what are the latest travel alerts for dubai	travel_alert
are there any travel alerts i should know about for buenos aires, argentina	travel_alert
i need any relevant travel alerts for australia	travel_alert
are there travel notifications for columbia	travel_alert
where in the world is there a travel alert	travel_alert
what are today's travel advisories	travel_alert
can you list the places that there are travel alerts for	travel_alert
where are there current travel alerts	travel_alert
is there a travel alert for [country]	travel_alert
if i got to indonesia is it safe	travel_alert
i am thinking of going to brazil and was wondering if that is hazardous	travel_alert
would it be safe to go to columbia	travel_alert
is mexico a safe place	travel_alert
what potential hazards are there for going to spain	travel_alert
does a travel alert exist for that country	travel_alert
inform me if there's a travel alert for the country	travel_alert
does the country have a travel alert	travel_alert
i'd like to see if there's a travel alert for the country	travel_alert
can you tell me if there's a travel alert for that country	travel_alert
any travel alerts for south korea	travel_alert
are there travel alerts for europe	travel_alert
what are the currect travel alerts in africa	travel_alert
can i safely travel to brazil	travel_alert
does japan have any travel alerts i should be aware of	travel_alert
is there travel alerts for greece	travel_alert
how safe is it to travel to germany	travel_alert
is it safe to travel to china	travel_alert
is it safe to fly to russia	travel_alert
does france have any travel alerts i should be aware of	travel_alert
look for travel alerts for china	travel_alert
does south korea have any travel alerts i should be aware of	travel_alert
is it dangerous to travel to mexico	travel_alert
any travel alerts for canada	travel_alert
any travel alerts for that country i should know about	travel_alert
are there any travel alerts in that region	travel_alert
i need to know the travel alerts for kenya	travel_alert
any alerts for travelers to canada	travel_alert
should i be worried about any travel alerts for that country	travel_alert
look up travel alerts for canada	travel_alert
is there a travel alert for that country	travel_alert
find if there are any travel alerts for canada	travel_alert
search for any travel alerts for canada	travel_alert
does kenya have any travel alerts right now	travel_alert
check travel alerts for kenya	travel_alert
do i need to read any travel alerts for kenya	travel_alert
search for travel alerts for kenya	travel_alert
i need to report a new card please the atm hurt mine	damaged_card
i need to report a bent card	damaged_card
my card broke in half and i need to report this	damaged_card
report the card has been damaged	damaged_card
who do i report to if my credit card snaps	damaged_card
i cracked my card, order a new one	damaged_card
my card needs replaced, i accidentally scraped it	damaged_card
my card is too scratched up and i need to report it	damaged_card
my card got snapped in half	damaged_card
i can not use my card since it is damaged	damaged_card
report my burned card to the company	damaged_card
the card is torn, let's report it	damaged_card
an atm ate my card, how do i report it	damaged_card
my credit card fell out of my back pocket and got flushed down the toilet	damaged_card
my dog ate my credit card and ruined it	damaged_card
my card is cracked, please tell the card company	damaged_card
call the card company and ask them to replace my card	damaged_card
let my credit card company know that my card split in half	damaged_card
my card is wrecked, let's report it	damaged_card
my card fell in the toilet and now the chip does not work	damaged_card
i need a new card because my dog chewed on it and now it does not work	damaged_card
my card got melted in the dryer and i need to report it, please	damaged_card
how do i report a melted credit card	damaged_card
the plastic numbers on my card are falling off	damaged_card
my card is damaged and unusable	damaged_card
i will determine it with a coin flip	flip_coin
flip that dime	flip_coin
ai, please flip a coin	flip_coin
flip a coin for me	flip_coin
do a virtual coin flip and tell me if i win as tails	flip_coin
flip me a coin i'm calling tails	flip_coin
i want a coin flipped	flip_coin
heads or tails please	flip_coin
flip a coin for me, with you calling heads	flip_coin
will you flip a coin so i can make a choice	flip_coin
please tell me if a coin lands on tails	flip_coin
can you flip a coin once	flip_coin
i want you to flip a coin	flip_coin
go ahead and flip a coin, i am calling tails	flip_coin
i choose heads, now flip that coin	flip_coin
randomly pick between heads or tails and tell me if tails wins	flip_coin
coin flip	flip_coin
spin a coin	flip_coin
do a coin flip	flip_coin
please flip a coin i select tails	flip_coin
can i get a random heads or tails	flip_coin
i need you to flip a coin so i can decide	flip_coin
please flip a coin for me, tails i win	flip_coin
choose heads or tails and tell me what you came up with	flip_coin
filp a coin, i call heads	flip_coin
i am choosing heads, now please flip that coin	flip_coin
flip a coin; i say tails	flip_coin
lets do a coin toss, i call tails	flip_coin
i require a coin flip	flip_coin
flip a coin, you win with heads	flip_coin
i need you to flip a coin once	flip_coin
flip that coin now	flip_coin
lets go with heads or tails	flip_coin
ai, heads or tails	flip_coin
let's decide with a coin flip	flip_coin
heads or tails i choose tails	flip_coin
flip a coin and let me know if it lands on heads or tails, please	flip_coin
flip a coin, i call tails	flip_coin
go ahead and flip that coin, i choose heads	flip_coin
ai, give me the results of a coin flip	flip_coin
please flip a coin and tell me what side it lands on	flip_coin
ai, coin flip	flip_coin
i want a coin flip and i'll take tails	flip_coin
lets flip for it	flip_coin
are you able to flip a two sided coin	flip_coin
please tell me if a coin flip lands on heads or tails	flip_coin
flip the coin	flip_coin
would you flip a coin	flip_coin
if you flip a coin, i call tails	flip_coin
flip that coin once; it must be tails	flip_coin
is there any good place for vietnamese food on the east side of the island	restaurant_suggestion
do you know of any good seafood restaurants in seattle	restaurant_suggestion
is there any good place in hawaii for pasta	restaurant_suggestion
where should i go for dinner	restaurant_suggestion
give me some good restaurants	restaurant_suggestion
where should i go to eat tonight	restaurant_suggestion
is there any good place for mexican food in hawaii	restaurant_suggestion
where can i pick up a good burger near where i am	restaurant_suggestion
could you locate me some good places in kentucky that serve sushi	restaurant_suggestion
can you suggest some quality chinese restaurants in oklahoma city	restaurant_suggestion
what's the best place for some thai in new york city	restaurant_suggestion
what decent restaurants around here are italian	restaurant_suggestion
find me an asian restaurant	restaurant_suggestion
where should i go out for food to	restaurant_suggestion
please find me some good thai restaurants in new york city	restaurant_suggestion
which restaurants in reno are good for sushi	restaurant_suggestion
where should i eat tonight	restaurant_suggestion
where's a good place to get some grub	restaurant_suggestion
show me 5-star dining establishments in nashville	restaurant_suggestion
what are good restaurants in reno that serve sushi	restaurant_suggestion
find an indian restaurant	restaurant_suggestion
in boston, what are the best pizza places	restaurant_suggestion
can you tell me the best place for cajun shrimp in tampa	restaurant_suggestion
any new restaurants near the mall	restaurant_suggestion
i'm not going to cook today, can you suggest a restaurant	restaurant_suggestion
what mexican restaurant within 5 miles has the best reviews	restaurant_suggestion
i'm craving for italian food, where should i go	restaurant_suggestion
what are some good places in kentucky that serve sushi	restaurant_suggestion
does kentucky have any good restaurants that serve sushi	restaurant_suggestion
any good pizza restaurants around here	restaurant_suggestion
name a good restaurant near me	restaurant_suggestion
help me find a good sushi spot in chicago	restaurant_suggestion
can i get good tacos anywhere in austin	restaurant_suggestion
help me pick a nice restaurant to dine at	restaurant_suggestion
give me some restaurant suggestions	restaurant_suggestion
i want you to recommend a good local restaurant to me	restaurant_suggestion
is there a barbecue restaurant around here	restaurant_suggestion
can you recommend any restaurants	restaurant_suggestion
are there any good restaurants in nyc that serve barbecue	restaurant_suggestion
suggest a restaurant for me to eat tonight, please	restaurant_suggestion
what are the best family restaurants in charlottesville	restaurant_suggestion
find me a good spot for southern comfort food in los angeles	restaurant_suggestion
what type of restaurants are nearby	restaurant_suggestion
what are some good places to eat at	restaurant_suggestion
can you suggest a restaurant for me to eat tonight	restaurant_suggestion
where should i go for good thai food in las vegas	restaurant_suggestion
i am hungry and need a restaurant suggestion	restaurant_suggestion
tell me where to go since i want to eat out tonight	restaurant_suggestion
find me a new place for dinner	restaurant_suggestion
tell me which restaurants are good for thai food in las vegas	restaurant_suggestion
are there any decent places to get seafood in seattle	restaurant_suggestion
could you direct me to any good places in kentucky that serve sushi	restaurant_suggestion
what's a highly rated place for steak in omaha	restaurant_suggestion
i'm in the mood for italian, are there any good places around	restaurant_suggestion
where would you eat italian in chicago	restaurant_suggestion
what are some good sushi restaurants in reno	restaurant_suggestion
what are the best sushi restaurants in reno	restaurant_suggestion
i'm famished so give me some places to eat!	restaurant_suggestion
are there any sushi restaurants in reno that have good reviews	restaurant_suggestion
what are good places for a burrito in albuquerque	restaurant_suggestion
where are the good thai restaurants in atlanta	restaurant_suggestion
can you list off 4 star restaurants	restaurant_suggestion
i want sushi, is there any good place in ho chi minh	restaurant_suggestion
what are the best italian restaurants in chicago	restaurant_suggestion
do you know of any good restaurants	restaurant_suggestion
do you know of any good mexican restaurants in seattle	restaurant_suggestion
i want to go out to eat but have no idea where to go, do you know of any places	restaurant_suggestion
can you recommend a decent place in chicago to get pizza	restaurant_suggestion
are there some good thai restaurants in san antonio	restaurant_suggestion
recommendations for good thai restaurants in las vegas	restaurant_suggestion
can you find me a good restaurant to try eating at	restaurant_suggestion
what are the best restaurants	restaurant_suggestion
i'm hungry, where should i go	restaurant_suggestion
what's a good restaurant nearby	restaurant_suggestion
what's a good place to eat chinese in san francisco	restaurant_suggestion
how much can i get away with paying for my college loan	min_payment
what's the least i can pay on the medical payments for february	min_payment
how much is the minimum payment on my chase card	min_payment
what's the minimum i can pay on my sewer bill	min_payment
tell me the minimum payment of my bill	min_payment
could you tell me the minimum payment on my mortgage	min_payment
what is the minimum i have to pay on my chase card	min_payment
what is my cable bill minimum payment	min_payment
what is the bare minimum for my truck payment	min_payment
tell me the minimum i can pay on my cable bill	min_payment
please give me the minimum payment total for my sprint phone bill	min_payment
what is the least amount i can pay for power bill	min_payment
i need to know my cable bill minimum payment	min_payment
tell me the lowest amount i can pay for my cable bill	min_payment
minimum payment for my credit card	min_payment
can you tell me the minimum payment of my bill	min_payment
what's the minimum payment on my gas bill	min_payment
tell me minimum to pay on landscape bill	min_payment
let me know the minimum i can pay on my cable bill	min_payment
tell me my electric bill minimum payment	min_payment
i wanna know the bill's minimum payment	min_payment
how tiny a payment can i make on electric bill	min_payment
show me the minimum payment for my boat bill	min_payment
what is the smallest payment i can make toward my xfinity bill	min_payment
can i get the minimum payment for my credit card	min_payment
savings account balance at chase bank please	balance
i wish to know the balance of my bank of american account now	balance
what is my savings balance	balance
can the funds in my wells fargo account cover my lift tickets	balance
what is the value of my bank accounts	balance
how much do i have in my checking	balance
what is my saving's account balance	balance
what's the amount of money accumulated in my bank accounts	balance
what is my current balance on my home equity line of credit	balance
is there any money left	balance
what is my bank balance for all accounts	balance
check my bank balance	balance
what is my balance	balance
how much is available in my savings account	balance
i wish to know the balance of my bank of american account	balance
do you know how much i have in checking	balance
i'd like to know my bank balance please	balance
i'd like to know the balance of my bank of american account	balance
i want to view my balance	balance
could you check my bank balance for me	balance
please find my balance on my chase mastercard	balance
do i have enough money in my first hawaiian bank account for a vacation	balance
what's my account balance	balance
how much money do i have in my account	balance
what what kind money is available in my bank accounts	balance
how many meters are in 2 inches	measurement_conversion
convert cm to inch	measurement_conversion
how many pints are in 22 gallons	measurement_conversion
what's 32 degrees fahrenheit in celsisus	measurement_conversion
how many kilos are in 10 pounds	measurement_conversion
how many centimeters are in 4 inches	measurement_conversion
what amount of miles are in a hundred kilometers	measurement_conversion
how many ounces in a gallon	measurement_conversion
if i have four inches, how many centimeters is that	measurement_conversion
how do you convert milliliters to ounces	measurement_conversion
how can you convert miles to kilometers	measurement_conversion
how many tablespoons are in a cup	measurement_conversion
how many meters are in 10 millimeters	measurement_conversion
how many tablespoons are in three cups	measurement_conversion
12 feet is equal to how many inches	measurement_conversion
can you convert 2 inches into meters	measurement_conversion
how would you convert yards to inches	measurement_conversion
help me to understand the conversion between tablespoons and teaspoons	measurement_conversion
how do you convert feet to inches	measurement_conversion
what would four inches be in centimeters	measurement_conversion
convert inches to centimeters	measurement_conversion
how do you convert inches to centimeters	measurement_conversion
i need to know the conversion between tablespoons and teaspoons	measurement_conversion
is there an easy way to change feet into inches	measurement_conversion
how do you convert pounds to kilos	measurement_conversion
how many meters are in 50 feet	measurement_conversion
how do you convert ounces to grams	measurement_conversion
tell me how many teaspoons are in two cups	measurement_conversion
how are yards converted to inches	measurement_conversion
what is 10 ounces in grams	measurement_conversion
tell me how to convert grams into ounces	measurement_conversion
how many kilos are in 20 pounds	measurement_conversion
what would be the conversion between tablespoons and teaspoons	measurement_conversion
how many inches and centimeters would i need if i had 10 feet of something	measurement_conversion
what is 20 ounces in grams, please	measurement_conversion
tell me the conversion between tablespoons and cups	measurement_conversion
i wanna know how many teaspoons are in a tablespoon	measurement_conversion
what is the conversion for pints to quarts	measurement_conversion
how do you convert ounces to kilos	measurement_conversion
what is 15 ounces in grams	measurement_conversion
what is 22 meters in inches	measurement_conversion
i need to know the difference between inches and centimeters	measurement_conversion
how many pints are in four cups	measurement_conversion
how do i convert tablespoons to cups	measurement_conversion
how many inches are in 5 feet	measurement_conversion
convert inch to cm	measurement_conversion
what's 8 ounces in cups	measurement_conversion
how can i change centimeters into inches	measurement_conversion
whats 5 feet in inches	measurement_conversion
how do i convert inches and centimeters	measurement_conversion
tell me where a w2 is available please	w2
where can i find my w2	w2
i am in need of my w2 for tax reasons; provide me where to get it	w2
can you locate my w-2	w2
who has the tax form that has my wage informaton	w2
provide me assistance on where to go to get my w2 for tax reasons	w2
locate my w-2 form	w2
where can i get a w2	w2
where is the w-2 form located	w2
where can i find my w2 as i need it for tax reasons	w2
what is that tax form that shows my wages and where do i get it	w2
where do i get the form i need for taxes	w2
a w2 form is obtainable where	w2
where do i go to get my w-2	w2
i need to know where to get a w-2 form	w2
when will i receive my w2	w2
where's my w-2	w2
i would like to get the forms to file for my w2	w2
how do i get a personal w2 form	w2
i would like to know how to find my w-2	w2
where can i locate a form for my w2	w2
where can i find my w-2	w2
who can send me a w2 so i can complete my taxes	w2
how can i get my w2 to do my taxes	w2
where can i get the form i need to do my taxes	w2
how do i get a w2	w2
where do i get the tax form that shows my wages	w2
how and where are my w2 forms given	w2
where can i locate my w2 so i can do my taxes	w2
i'm having trouble locating my w-2	w2
where could i locate a w2 form from	w2
is my w2 available at the post office	w2
where do i go to get my w2 for tax reasons	w2
can i get my w-2 online	w2
what is the location of my w2 that is needed for taxes	w2
i need to download my w-2 form	w2
can you tell me what the form is employers are supposed to send you for taxes and where i get it	w2
where do i pick up a w2 form	w2
can i get a w-2 from the post office	w2
have i been sent my w-2 in my email	w2
where do i locate the form that has my tax information	w2
where should i go to get a w2 to do my taxes	w2
i need help getting a w-2	w2
where can i get the employment form i need to do my taxes	w2
how do i get a w-2	w2
i need to do taxes and have to get a w2	w2
where can i get my w-2	w2
does my w2 come by mail	w2
where do i get my w2 form from	w2
from where are w2 forms given	w2
book an uber for 6 people to go to the movies	uber
i need an uber for 6 people to the movies	uber
book a 6 person uber to the movies	uber
i need an uber to the movies for me and 5 other people	uber
i'm going to the movies book an uber for 6 people	uber
i need an uber to take me to the mall	uber
are there any ubers available that fit 5 people we are going to wendys	uber
call an uber that fits 5 people that are on their way to wendys	uber
book an uber suitable for seating 5 individuals and headed for the mall	uber
book me an uber to olive garden	uber
please book an uber for chima's	uber
call an uber to mark's house	uber
call an uber to mcdonalds	uber
i need an uber for 5 people to go to wendys	uber
please order an uber for me to go to the zoo	uber
can you please book an uber to the zoo	uber
order a large uber for 5 people to the zoo	uber
schedule an uber to the bean	uber
i am in need of an uber to the hospital	uber
i need an uber to times square asap	uber
i need an uber that will accommodate eight people to go to the closest amc theater	uber
can i get an uber for five people to go to the national gallery of art	uber
i need to get an uber for three people to go to the zoo	uber
i want to get an uber for one person to go to the library	uber
i need an uber that fits ten people to go to chipotle	uber
get an uber to take me to my brother's house in mineola	uber
i need an uber for 3 passengers to go to madison square garden	uber
get an uber to pick me up at work and take me home	uber
we need an uber pool for 2 passengers going to the greenboro airport	uber
find an uber xl to take me to the kroger near me	uber
find an uber for two passengers we are going to the airport in toledo	uber
i need an uber with a car seat for 2 adults and one child to take us to wilmington, de	uber
get an uber for 4 passengers to get us to the phl airport	uber
i need an uber pool from home in the morning at seven to the capitol building	uber
i need an uber to class tonight on the mainline campus	uber
